t,x,y
475,39.38,0.798
476,39.38,0.798
477,39.38,0.798
478,39.38,0.798
479,39.38,0.798
480,39.38,0.798
481,39.38,0.798
482,39.38,0.798
483,39.38,0.798
484,39.38,0.798
485,39.38,0.798
486,39.38,0.798
487,39.38,0.798
488,39.38,0.798
489,39.38,0.798
490,39.38,0.798
491,39.38,0.798
492,39.38,0.798
493,39.38,0.798
494,39.38,0.798
495,39.38,0.798
496,39.38,0.798
497,39.38,0.798
498,39.38,0.798
499,39.38,0.798
500,39.38,0.798
501,39.38,0.798
502,39.38,0.798
503,39.38,0.798
504,39.38,0.798
505,39.38,0.798
506,39.38,0.798
507,39.38,0.798
508,39.38,0.798
509,39.38,0.798
510,39.38,0.798
511,39.38,0.798
512,39.38,0.798
513,39.38,0.798
514,39.38,0.798
515,39.38,0.798
516,39.38,0.798
517,39.38,0.798
518,39.38,0.798
519,39.38,0.798
520,39.38,0.798
521,39.38,0.798
522,39.38,0.798
523,39.38,0.798
524,39.38,0.798
525,39.38,0.798
526,39.38,0.798
527,39.38,0.798
528,39.38,0.798
529,39.38,0.798
530,39.38,0.798
531,39.38,0.798
532,39.38,0.798
533,39.38,0.798
534,39.38,0.798
535,39.38,0.798
536,39.38,0.798
537,39.38,0.798
538,39.38,0.798
539,39.38,0.798
540,39.38,0.798
541,39.38,0.798
542,39.38,0.798
543,39.38,0.798
544,39.38,0.798
545,39.38,0.798
546,39.38,0.798
547,39.38,0.798
548,39.38,0.798
549,39.38,0.798
550,39.38,0.798
551,39.38,0.798
552,39.38,0.798
553,39.38,0.798
554,39.38,0.798
555,39.38,0.798
556,39.38,0.798
557,39.38,0.798
558,39.38,0.798
559,39.38,0.798
560,39.38,0.798
561,39.38,0.798
562,39.38,0.798
563,39.38,0.798
564,39.38,0.798
565,39.38,0.798
566,39.38,0.798
567,39.38,0.798
568,39.38,0.798
569,39.38,0.798
570,39.38,0.798
571,39.38,0.798
572,39.38,0.798
573,39.38,0.798
574,39.38,0.798
575,39.38,0.798
