t,x,y
475,58.11,0.684
476,58.11,0.684
477,58.11,0.684
478,58.11,0.684
479,58.11,0.684
480,58.11,0.684
481,58.11,0.684
482,58.11,0.684
483,58.11,0.684
484,58.11,0.684
485,58.11,0.684
486,58.11,0.684
487,58.11,0.684
488,58.11,0.684
489,58.11,0.684
490,58.11,0.684
491,58.11,0.684
492,58.11,0.684
493,58.11,0.684
494,58.11,0.684
495,58.11,0.684
496,58.11,0.684
497,58.11,0.684
498,58.11,0.684
499,58.11,0.684
500,58.11,0.684
501,58.11,0.684
502,58.11,0.684
503,58.11,0.684
504,58.11,0.684
505,58.11,0.684
506,58.11,0.684
507,58.11,0.684
508,58.11,0.684
509,58.11,0.684
510,58.11,0.684
511,58.11,0.684
512,58.11,0.684
513,58.11,0.684
514,58.11,0.684
515,58.11,0.684
516,58.11,0.684
517,58.11,0.684
518,58.11,0.684
519,58.11,0.684
520,58.11,0.684
521,58.11,0.684
522,58.11,0.684
523,58.11,0.684
524,58.11,0.684
525,58.11,0.684
526,58.11,0.684
527,58.11,0.684
528,58.11,0.684
529,58.11,0.684
530,58.11,0.684
531,58.11,0.684
532,58.11,0.684
533,58.11,0.684
534,58.11,0.684
535,58.11,0.684
536,58.11,0.684
537,58.11,0.684
538,58.11,0.684
539,58.11,0.684
540,58.11,0.684
541,58.11,0.684
542,58.11,0.684
543,58.11,0.684
544,58.11,0.684
545,58.11,0.684
546,58.11,0.684
547,58.11,0.684
548,58.11,0.684
549,58.11,0.684
550,58.11,0.684
551,58.11,0.684
552,58.11,0.684
553,58.11,0.684
554,58.11,0.684
555,58.11,0.684
556,58.11,0.684
557,58.11,0.684
558,58.11,0.684
559,58.11,0.684
560,58.11,0.684
561,58.11,0.684
562,58.11,0.684
563,58.11,0.684
564,58.11,0.684
565,58.11,0.684
566,58.11,0.684
567,58.11,0.684
568,58.11,0.684
569,58.11,0.684
570,58.11,0.684
571,58.11,0.684
572,58.11,0.684
573,58.11,0.684
574,58.11,0.684
575,58.11,0.684
576,58.11,0.684
577,58.11,0.684
578,58.11,0.684
579,58.11,0.684
580,58.11,0.684
581,58.11,0.684
582,58.11,0.684
583,58.11,0.684
584,58.11,0.684
585,58.11,0.684
586,58.11,0.684
587,58.11,0.684
588,58.11,0.684
589,58.11,0.684
590,58.11,0.684
591,58.11,0.684
592,58.11,0.684
593,58.11,0.684
594,58.11,0.684
595,58.11,0.684
596,58.11,0.684
597,58.11,0.684
598,58.11,0.684
599,58.11,0.684
600,58.11,0.684
601,58.11,0.684
602,58.11,0.684
603,58.11,0.684
604,58.11,0.684
605,58.11,0.684
606,58.11,0.684
607,58.11,0.684
608,58.11,0.684
609,58.11,0.684
610,58.11,0.684
611,58.11,0.684
612,58.11,0.684
613,58.11,0.684
614,58.11,0.684
615,58.11,0.684
616,58.11,0.684
617,58.11,0.684
618,58.11,0.684
619,58.11,0.684
620,58.11,0.684
621,58.11,0.684
622,58.11,0.684
623,58.11,0.684
624,58.11,0.684
625,58.11,0.684
626,58.11,0.684
627,58.11,0.684
628,58.11,0.684
629,58.11,0.684
630,58.11,0.684
631,58.11,0.684
632,58.11,0.684
633,58.11,0.684
634,58.11,0.684
635,58.11,0.684
636,58.11,0.684
637,58.11,0.684
638,58.11,0.684
639,58.11,0.684
640,58.11,0.684
641,58.11,0.684
642,58.11,0.684
643,58.11,0.684
644,58.11,0.684
645,58.11,0.684
646,58.11,0.684
647,58.11,0.684
648,58.11,0.684
649,58.11,0.684
650,58.11,0.684
651,58.11,0.684
652,58.11,0.684
653,58.11,0.684
654,58.11,0.684
655,58.11,0.684
656,58.11,0.684
657,58.11,0.684
658,58.11,0.684
659,58.11,0.684
660,58.11,0.684
661,58.11,0.684
662,58.11,0.684
663,58.11,0.684
664,58.11,0.684
665,58.11,0.684
666,58.11,0.684
667,58.11,0.684
668,58.11,0.684
669,58.11,0.684
670,58.11,0.684
671,58.11,0.684
672,58.11,0.684
673,58.11,0.684
674,58.11,0.684
675,58.11,0.684
676,58.11,0.684
677,58.11,0.684
678,58.11,0.684
679,58.11,0.684
680,58.11,0.684
681,58.11,0.684
682,58.11,0.684
683,58.11,0.684
684,58.11,0.684
685,58.11,0.684
686,58.11,0.684
687,58.11,0.684
688,58.11,0.684
689,58.11,0.684
690,58.11,0.684
691,58.11,0.684
692,58.11,0.684
693,58.11,0.684
694,58.11,0.684
695,58.11,0.684
696,58.11,0.684
697,58.11,0.684
698,58.11,0.684
699,58.11,0.684
700,58.11,0.684
701,58.11,0.684
702,58.11,0.684
703,58.11,0.684
704,58.11,0.684
705,58.11,0.684
706,58.11,0.684
707,58.11,0.684
708,58.11,0.684
709,58.11,0.684
710,58.11,0.684
711,58.11,0.684
712,58.11,0.684
713,58.11,0.684
714,58.11,0.684
715,58.11,0.684
716,58.11,0.684
717,58.11,0.684
718,58.11,0.684
719,58.11,0.684
720,58.11,0.684
721,58.11,0.684
722,58.11,0.684
723,58.11,0.684
724,58.11,0.684
725,58.11,0.684
726,58.11,0.684
727,58.11,0.684
728,58.11,0.684
729,58.11,0.684
730,58.11,0.684
731,58.11,0.684
732,58.11,0.684
733,58.11,0.684
734,58.11,0.684
735,58.11,0.684
736,58.11,0.684
737,58.11,0.684
738,58.11,0.684
739,58.11,0.684
740,58.11,0.684
741,58.11,0.684
742,58.11,0.684
743,58.11,0.684
744,58.11,0.684
745,58.11,0.684
746,58.11,0.684
747,58.11,0.684
748,58.11,0.684
749,58.11,0.684
750,58.11,0.684
751,58.11,0.684
752,58.11,0.684
753,58.11,0.684
754,58.11,0.684
755,58.11,0.684
756,58.11,0.684
757,58.11,0.684
758,58.11,0.684
759,58.11,0.684
760,58.11,0.684
761,58.11,0.684
762,58.11,0.684
763,58.11,0.684
764,58.11,0.684
765,58.11,0.684
766,58.11,0.684
767,58.11,0.684
768,58.11,0.684
769,58.11,0.684
770,58.11,0.684
771,58.11,0.684
772,58.11,0.684
773,58.11,0.684
774,58.11,0.684
775,58.11,0.684
776,58.11,0.684
777,58.11,0.684
778,58.11,0.684
779,58.11,0.684
780,58.11,0.684
781,58.11,0.684
782,58.11,0.684
783,58.11,0.684
784,58.11,0.684
785,58.11,0.684
786,58.11,0.684
787,58.11,0.684
788,58.11,0.684
789,58.11,0.684
790,58.11,0.684
791,58.11,0.684
792,58.11,0.684
793,58.11,0.684
794,58.11,0.684
795,58.11,0.684
796,58.11,0.684
797,58.11,0.684
798,58.11,0.684
799,58.11,0.684
800,58.11,0.684
801,58.11,0.684
802,58.11,0.684
803,58.11,0.684
804,58.11,0.684
805,58.11,0.684
806,58.11,0.684
807,58.11,0.684
808,58.11,0.684
809,58.11,0.684
810,58.11,0.684
811,58.11,0.684
812,58.11,0.684
813,58.11,0.684
814,58.11,0.684
815,58.11,0.684
816,58.11,0.684
817,58.11,0.684
818,58.11,0.684
819,58.11,0.684
820,58.11,0.684
821,58.11,0.684
822,58.11,0.684
823,58.11,0.684
824,58.11,0.684
825,58.11,0.684
826,58.11,0.684
827,58.11,0.684
828,58.11,0.684
829,58.11,0.684
830,58.11,0.684
831,58.11,0.684
832,58.11,0.684
833,58.11,0.684
834,58.11,0.684
835,58.11,0.684
836,58.11,0.684
837,58.11,0.684
838,58.11,0.684
839,58.11,0.684
840,58.11,0.684
841,58.11,0.684
842,58.11,0.684
843,58.11,0.684
844,58.11,0.684
845,58.11,0.684
846,58.11,0.684
847,58.11,0.684
848,58.11,0.684
849,58.11,0.684
850,58.11,0.684
851,58.11,0.684
852,58.11,0.684
853,58.11,0.684
854,58.11,0.684
855,58.11,0.684
856,58.11,0.684
857,58.11,0.684
858,58.11,0.684
859,58.11,0.684
860,58.11,0.684
861,58.11,0.684
862,58.11,0.684
863,58.11,0.684
864,58.11,0.684
865,58.11,0.684
866,58.11,0.684
867,58.11,0.684
868,58.11,0.684
869,58.11,0.684
870,58.11,0.684
871,58.11,0.684
872,58.11,0.684
873,58.11,0.684
874,58.11,0.684
875,58.11,0.684
876,58.11,0.684
877,58.11,0.684
878,58.11,0.684
879,58.11,0.684
880,58.11,0.684
881,58.11,0.684
882,58.11,0.684
883,58.11,0.684
884,58.11,0.684
885,58.11,0.684
886,58.11,0.684
887,58.11,0.684
888,58.11,0.684
889,58.11,0.684
890,58.11,0.684
891,58.11,0.684
892,58.11,0.684
893,58.11,0.684
894,58.11,0.684
895,58.11,0.684
896,58.11,0.684
897,58.11,0.684
898,58.11,0.684
899,58.11,0.684
900,58.11,0.684
901,58.11,0.684
902,58.11,0.684
903,58.11,0.684
904,58.11,0.684
905,58.11,0.684
906,58.11,0.684
907,58.11,0.684
908,58.11,0.684
909,58.11,0.684
910,58.11,0.684
911,58.11,0.684
912,58.11,0.684
913,58.11,0.684
914,58.11,0.684
915,58.11,0.684
916,58.11,0.684
917,58.11,0.684
918,58.11,0.684
919,58.11,0.684
920,58.11,0.684
921,58.11,0.684
922,58.11,0.684
923,58.11,0.684
924,58.11,0.684
925,58.11,0.684
926,58.11,0.684
927,58.11,0.684
928,58.11,0.684
929,58.11,0.684
930,58.11,0.684
931,58.11,0.684
932,58.11,0.684
933,58.11,0.684
934,58.11,0.684
935,58.11,0.684
936,58.11,0.684
937,58.11,0.684
938,58.11,0.684
939,58.11,0.684
940,58.11,0.684
941,58.11,0.684
942,58.11,0.684
943,58.11,0.684
944,58.11,0.684
945,58.11,0.684
946,58.11,0.684
947,58.11,0.684
948,58.11,0.684
949,58.11,0.684
950,58.11,0.684
